org,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13
진출,7,13,5,5,5,1,3,6,7,8,8,6,6,5
진행됐다.,7,4,2,1,4,2,1,3,4,4,7,1,4,1
진화를,3,0,3,3,0,0,2,1,1,5,3,1,3,2
질문에,0,0,1,1,0,1,8,0,0,1,1,0,0,0
집계,4,5,2,6,2,2,1,6,5,6,7,7,5,4
차기작,3,1,2,4,1,7,0,2,3,5,3,2,4,3
차단,6,6,2,6,2,9,3,5,11,10,4,3,6,0
차량,8,10,4,4,8,4,4,4,6,8,6,6,8,4
차량용,8,10,4,4,8,4,4,4,6,8,6,6,8,4
차별,5,5,4,3,1,0,2,2,1,5,5,5,3,7
차별화된,6,5,1,4,2,2,1,7,3,3,5,3,3,1
차세대,31,27,13,22,20,14,7,18,25,34,28,17,25,12
차원의,9,5,5,7,3,2,1,5,5,5,10,2,7,3
차익실현에,5,3,1,5,3,2,3,2,2,3,4,1,4,1
차익을,5,3,1,5,3,2,3,2,2,3,4,1,4,1
차지하였다.,2,1,0,2,0,0,1,1,0,1,1,0,3,0
차지했다.,5,3,2,3,4,2,3,8,3,4,8,4,3,3
참여하게,4,5,4,3,3,6,1,4,5,3,5,2,6,3
참여하였다.,7,5,2,4,4,1,1,3,5,3,5,2,5,0
참여해,4,8,1,3,3,1,0,2,3,2,3,7,3,1
창의적,2,0,1,3,1,0,0,1,1,3,4,0,1,1
채권,5,3,4,8,2,4,7,5,4,7,6,2,3,5
채용,4,5,4,3,3,6,1,4,5,3,5,2,6,3
책임감을,0,0,1,1,0,1,8,0,0,1,1,0,0,0
책임을,2,0,1,3,1,0,0,1,1,3,4,0,1,1
챔피언결정전,0,0,0,1,0,1,4,0,1,1,2,0,0,0
처리도,2,3,0,1,0,0,1,2,0,1,4,3,0,4
청주공장,2,4,2,1,1,2,0,2,2,0,4,3,0,2
청주공장은,2,4,2,1,1,2,0,2,2,0,4,3,0,2
청주상공회의소,2,4,2,1,1,2,0,2,2,0,4,3,0,2
체질,7,5,2,5,3,1,2,9,2,5,7,4,4,2
체험,7,3,4,5,1,1,4,6,2,4,7,2,4,3
체험할,2,2,0,1,3,3,0,1,2,1,2,2,3,0
초격차,31,17,8,7,16,8,3,12,16,18,28,4,16,4
초기,9,7,3,6,5,2,3,6,8,9,7,5,9,3
초대형,12,12,8,10,12,4,6,5,13,14,12,8,11,6
초소형,6,5,1,3,4,3,0,3,5,5,6,4,3,3
촉구했다.,2,2,2,2,2,0,8,2,2,2,2,2,3,11
총력전으로,0,0,0,0,0,0,3,0,0,0,1,0,0,0
최고,7,4,4,5,6,2,3,9,3,9,9,4,7,5
최고의,4,5,4,3,3,6,1,4,5,3,5,2,6,3
최상의,0,0,0,0,0,0,5,0,0,0,1,0,0,0
최선호주,2,2,1,3,1,0,1,1,1,2,3,0,1,1
최선호주로,2,2,1,3,1,0,1,1,1,2,3,0,1,1
최소,3,2,1,2,2,10,2,2,4,5,4,2,4,0
최신,15,11,6,17,7,18,6,8,16,23,12,7,19,2
최우식,6,6,2,6,2,9,3,5,11,10,4,3,6,0
최종,2,3,0,1,0,0,1,2,0,1,4,3,0,4
최종완,2,4,2,1,1,2,0,2,2,0,4,3,0,2
최종전에,0,0,0,0,0,0,3,0,0,0,1,0,0,0
최종현학술원,3,0,3,3,0,0,2,1,1,5,3,1,3,2
최초의,2,2,1,2,1,1,2,3,3,6,2,3,4,3
추가,3,7,3,2,3,1,1,5,4,3,4,4,3,2
추석을,7,3,4,5,1,1,4,6,2,4,7,2,4,3
추정된다.,5,6,1,3,2,2,0,4,3,3,4,5,3,0
추정했습니다.,2,4,2,4,1,0,2,4,1,5,3,3,2,4
추진,2,3,0,1,0,0,1,2,0,1,4,3,0,4
추진하며,7,5,2,4,4,1,1,3,5,3,5,2,5,0
추진한다.,8,5,1,3,5,1,0,1,2,3,6,2,2,0
출고가를,2,2,1,2,1,1,2,3,3,6,2,3,4,3
출시,10,5,1,8,5,4,4,3,6,11,9,1,8,1
출시...,1,2,0,0,0,0,0,3,0,2,1,1,2,1
출시로,4,3,1,5,4,3,1,3,5,6,3,2,3,0
출신,0,0,1,1,0,1,8,0,0,1,1,0,0,0
출품했다.,4,3,1,4,2,5,2,2,5,3,4,3,6,2
출하량,6,4,4,7,4,0,1,4,4,12,4,1,8,4
출하량의,2,1,2,2,2,0,0,1,0,5,1,0,4,2
출하량이,4,3,2,5,2,0,1,3,4,7,3,1,4,2
충전,3,2,1,2,2,10,2,2,4,5,4,2,4,0
충전이,3,2,1,2,2,10,2,2,4,5,4,2,4,0
충칭,5,6,1,3,2,2,0,4,3,3,4,5,3,0
취임,9,5,5,7,3,2,1,5,5,5,10,2,7,3
치열한,4,8,1,3,3,1,0,2,3,2,3,7,3,1
친환경,9,5,5,7,3,2,1,5,5,5,10,2,7,3
카메라,2,2,1,2,1,1,2,3,3,6,2,3,4,3
카운터포인트는,4,3,2,5,2,0,1,3,4,7,3,1,4,2
카즈닷컴,4,5,4,3,3,6,1,4,5,3,5,2,6,3
카카오,12,9,9,18,4,6,8,14,11,15,17,9,9,10
카카오톡,0,0,0,0,0,0,1,0,0,0,0,0,0,2
칼날,2,1,0,2,0,0,1,1,0,1,1,0,3,0
캐딜락,4,5,2,2,4,2,2,2,3,4,3,3,4,2
캐릭터,2,2,0,1,3,3,0,1,2,1,2,2,3,0
캠차,1,0,1,0,0,0,0,0,1,2,1,0,1,0
캠페인,7,3,4,5,1,1,4,6,2,4,7,2,4,3
캠핑,1,0,1,0,0,0,0,0,1,2,1,0,1,0
커머스,4,5,2,6,2,2,1,6,5,6,7,7,5,4
커버,12,8,6,11,5,5,3,6,7,13,9,7,13,3
커버글라스,8,6,4,7,3,3,2,4,5,8,5,4,9,2
커버글래스,8,6,4,7,3,3,2,4,5,8,5,4,9,2
커세어,3,2,2,5,3,7,1,0,3,7,3,1,6,1
컨센서스,3,6,1,2,2,1,2,3,2,3,5,4,3,6
케이엔제이,4,6,4,4,3,2,0,4,5,3,8,4,2,3
코리아써키트,3,4,1,3,0,2,0,3,4,6,3,3,3,2
코리아써키트는,3,4,1,3,0,2,0,3,4,6,3,3,3,2
코리아써키트의,3,4,1,3,0,2,0,3,4,6,3,3,3,2
코빙턴,4,5,1,6,3,0,2,1,2,3,3,4,5,6
코스메카코리아,2,2,1,3,1,0,1,1,1,2,3,0,1,1
코스피,0,0,0,0,0,0,0,0,0,0,1,0,0,1
코어,7,7,3,11,6,7,3,1,5,10,6,5,11,7
콘솔,4,3,1,4,2,5,2,2,5,3,4,3,6,2
콘텐츠,12,12,11,16,9,8,8,11,19,16,20,12,14,9
쿨러,3,2,2,5,3,7,1,0,3,7,3,1,6,1
퀄컴,7,3,4,5,1,1,4,6,2,4,7,2,4,3
큐에스아이,6,5,1,3,4,3,0,3,5,5,6,4,3,3
크게,6,5,2,3,2,1,1,8,2,4,6,3,2,2
크림으로,0,0,1,0,0,0,0,1,1,1,0,0,1,0
클라우드를,4,2,4,6,4,0,2,1,7,6,6,2,3,2
클러스터,2,3,0,1,0,0,1,2,0,1,4,3,0,4
클럭은,3,2,2,5,3,7,1,0,3,7,3,1,6,1
클레녹스,3,0,33,8,17,0,6,4,10,7,1,0,4,3
클레녹스는,2,0,9,3,4,0,2,1,3,2,1,0,1,1
클리너,4,6,4,4,3,2,0,4,5,3,8,4,2,3
클린테크,9,5,5,7,3,2,1,5,5,5,10,2,7,3
타선을,0,0,0,0,0,0,5,0,0,0,1,0,0,0
타이거즈의,0,0,0,0,0,0,8,0,0,0,0,0,0,8
타지점,8,6,4,8,3,4,4,5,6,8,9,6,8,5
탈출,0,0,0,0,0,0,3,0,0,0,1,0,0,0
탑재됐다.,3,2,3,3,2,9,1,3,3,4,4,4,3,2
태블릿,12,12,4,12,4,10,4,7,13,18,9,7,12,5
터진,3,1,3,4,0,0,0,3,2,2,4,0,1,1
터치,8,6,4,7,3,3,2,4,5,8,5,4,9,2
턴어라운드를,7,5,2,5,3,1,2,9,2,5,7,4,4,2
턴키,4,3,1,2,3,2,1,2,7,3,3,1,3,0
테스트를,4,5,1,6,3,0,2,1,2,3,3,4,5,6
토요타,3,3,3,4,5,0,0,1,6,4,5,1,2,4
톱티어,3,4,1,3,0,2,0,3,4,6,3,3,3,2
통과로,2,3,0,1,0,0,1,2,0,1,4,3,0,4
통신,10,7,5,8,1,3,4,9,6,10,10,5,7,5
통신사,0,0,1,0,0,0,0,1,0,0,2,0,0,0
통합,4,3,1,2,3,2,1,2,7,3,3,1,3,0
통해,98,74,54,79,57,59,34,64,78,97,106,48,76,47
투명하고,7,7,6,5,3,0,10,4,3,7,7,7,6,18
투명한,2,2,2,3,2,0,5,2,2,2,2,2,3,10
투수는,0,0,0,0,0,0,5,0,0,0,1,0,0,0
투어,2,2,1,3,1,0,1,1,1,2,3,0,1,1
투자,38,34,16,32,18,11,18,28,16,34,37,29,27,25
투자고수,4,5,2,6,2,2,1,6,5,6,7,7,5,4
투자도,6,5,1,4,2,2,1,7,3,3,5,3,3,1
투자로,2,3,0,2,1,0,2,2,0,2,6,2,0,2
투자를,10,13,1,6,6,3,1,8,4,8,10,10,5,3
투자에,14,24,3,11,10,3,0,6,7,9,11,20,10,3
투자의견,2,2,1,3,1,0,1,1,1,2,3,0,1,1
투자하고,5,2,0,3,2,2,1,1,4,8,5,0,4,0
투자하는,5,3,4,8,2,4,7,5,4,7,6,2,3,5
투자해,5,5,0,2,2,2,1,6,2,4,6,4,2,2
트라이폴드,2,2,1,2,1,1,2,3,3,6,2,3,4,3
트라이폴드폰,8,8,3,8,3,2,3,5,5,14,7,7,10,8
트랜스포메이션,2,3,0,2,1,0,2,2,0,2,6,2,0,2
트럼프,3,1,0,5,1,0,1,1,0,1,2,0,3,0
트렌드,2,1,0,2,0,0,1,1,0,1,1,0,3,0
트위크넘,4,2,4,6,4,0,2,1,7,6,6,2,3,2
특별법,2,3,0,1,0,0,1,2,0,1,4,3,0,4
특수선,1,2,0,0,0,0,0,3,0,2,1,1,2,1
특허,3,0,17,5,7,0,4,2,4,3,1,0,2,1
특히,37,28,21,35,15,25,15,25,33,36,37,15,28,14
파운드리,3,7,3,7,1,0,3,7,1,8,4,6,3,8
파워,7,5,1,10,8,5,2,6,8,11,6,5,6,0
파이낸셜뉴스,2,2,1,3,1,0,1,1,1,2,3,0,1,1
파트너십,8,6,4,8,3,4,4,5,6,8,9,6,8,5
판매,8,5,1,3,5,1,0,1,2,3,6,2,2,0
판매량보다는,2,2,1,2,1,1,2,3,3,6,2,3,4,3
패널,39,49,23,33,27,15,10,48,33,32,47,51,33,24
패널은,7,7,5,5,7,3,3,14,4,4,9,14,6,8
패널을,5,4,2,2,3,2,1,6,2,3,5,7,4,4
패널의,5,4,2,2,3,2,1,6,2,3,5,7,4,4
패키지,7,7,2,11,8,2,3,4,5,8,6,7,8,6
패키지로,8,6,1,10,7,6,2,6,10,12,6,4,6,0
패키징,4,5,1,6,3,0,2,1,2,3,3,4,5,6
팹리스,6,5,1,3,4,3,0,3,5,5,6,4,3,3
페르소나,2,0,1,3,1,0,0,1,1,3,4,0,1,1
펨트론,3,4,1,3,0,2,0,3,4,6,3,3,3,2
편하게,0,0,1,1,0,1,8,0,0,1,1,0,0,0
펼치면,6,6,2,6,2,1,1,2,2,8,5,4,6,5
평가했다.,8,6,1,6,2,4,1,4,8,14,8,3,7,2
평균자책점,0,0,0,0,0,0,5,0,0,0,1,0,0,0
평균판매가격,2,4,2,4,1,0,2,4,1,5,3,3,2,4
폐점,8,6,4,8,3,4,4,5,6,8,9,6,8,5
폐지하고,5,5,4,3,1,0,2,2,1,5,5,5,3,7
포도,0,0,1,0,0,0,0,1,1,1,0,0,1,0
포수,0,0,0,0,0,1,8,0,0,0,2,0,1,0
포유디지탈,3,3,1,3,1,5,2,3,6,5,2,2,3,0
포유디지탈은,6,6,2,6,2,9,3,5,11,10,4,3,6,0
포즈,2,1,0,2,0,0,1,1,0,1,1,0,3,0
포함한,4,8,1,3,3,1,0,2,3,2,3,7,3,1
폭스바겐,4,6,2,3,2,0,2,1,3,5,4,2,3,3
폴더블,19,17,9,18,8,6,7,14,11,29,18,14,24,16
폴더블폰,8,8,3,8,3,2,3,5,5,14,7,7,10,8
폴더블폰과,6,6,2,6,2,1,1,2,2,8,5,4,6,5
폼팩터,6,6,2,6,2,1,1,2,2,8,5,4,6,5
표현할,2,1,0,2,0,0,1,1,0,1,1,0,3,0
풀사이즈,4,5,2,2,4,2,2,2,3,4,3,3,4,2
풀이된다.,6,6,2,6,2,1,1,2,2,8,5,4,6,5
품질,4,5,1,6,3,0,2,1,2,3,3,4,5,6
풍부한,0,0,1,0,0,0,0,1,1,1,0,0,1,0
프라임경제,3,4,3,3,3,1,1,9,4,2,5,7,2,4
프레임,3,2,2,5,3,7,1,0,3,7,3,1,6,1
프로,5,6,1,3,2,2,0,4,3,3,4,5,3,0
프로농구,0,0,1,2,0,1,8,0,3,2,4,1,0,0
프로젝션,14,11,4,22,16,11,4,13,18,22,12,9,13,0
프로젝터,3,3,2,7,4,3,1,4,5,5,3,2,4,0
프로젝터는,8,6,1,10,7,6,2,6,10,12,6,4,6,0
프로젝터의,8,6,1,10,7,6,2,6,10,12,6,4,6,0
프로젝트,2,2,1,2,1,1,2,3,3,6,2,3,4,3
프로젝트에,9,16,2,7,6,2,0,4,5,5,7,14,7,2
프로축구,4,2,4,6,4,0,2,1,7,6,6,2,3,2
프리미엄,25,28,30,24,38,10,12,20,22,36,24,21,24,19
플래그십,8,10,4,4,8,4,4,4,6,8,6,6,8,4
플랫폼,7,4,3,8,3,12,2,4,8,8,7,5,10,5
플레이어다.,0,0,1,1,0,1,8,0,0,1,1,0,0,0
플리커,3,2,3,3,2,9,1,3,3,4,4,4,3,2
플립,2,1,2,2,2,0,0,1,0,5,1,0,4,2
플립7은,4,2,2,4,2,2,1,2,2,5,4,3,4,1
피부,5,0,39,10,22,0,6,5,12,9,2,0,5,4
핀테크,4,5,2,6,2,2,1,6,5,6,7,7,5,4
필수,8,6,4,7,3,3,2,4,5,8,5,4,9,2
필옵틱스,3,4,1,3,0,2,0,3,4,6,3,3,3,2
필요가,8,5,2,2,4,2,0,3,4,5,7,1,4,1
필요한,8,6,1,10,7,6,2,6,10,12,6,4,6,0
하고,0,0,0,0,0,0,1,0,0,0,0,0,0,2
하나,5,3,4,8,2,4,7,5,4,7,6,2,3,5
하나로,6,5,2,3,2,1,1,8,2,4,6,3,2,2
하는,5,5,0,2,2,2,1,6,2,4,6,4,2,2
하드웨어,5,2,0,3,2,2,1,1,4,8,5,0,4,0
하반기,16,15,5,14,5,12,5,17,17,21,14,10,13,4
하이브,2,2,1,3,1,0,1,1,1,2,3,0,1,1
하지만,0,0,1,1,0,1,8,0,0,1,1,0,0,0
학생,7,3,4,5,1,1,4,6,2,4,7,2,4,3
한국,31,25,12,15,16,11,6,20,18,23,30,10,21,10
한국경영대상,5,3,2,3,4,2,3,8,3,4,8,4,3,3
한국고등교육재단,3,0,3,3,0,0,2,1,1,5,3,1,3,2
한국남부발전과,2,3,0,2,1,0,2,2,0,2,6,2,0,2
한국디스플레이산업협회,8,5,2,2,4,2,0,3,4,5,7,1,4,1
한국을,5,5,0,2,2,2,1,6,2,4,6,4,2,2
한다,1,1,1,2,1,0,3,1,1,1,1,1,1,5
한다.,3,2,1,2,2,10,2,2,4,5,4,2,4,0
한다고,1,1,1,1,1,0,3,1,1,1,1,1,2,5
한때,5,3,1,5,3,2,3,2,2,3,4,1,4,1
한정으로,0,0,1,0,0,0,0,1,1,1,0,0,1,0
한화,5,8,1,4,4,1,0,2,2,4,4,6,3,1
한화가,0,0,0,0,0,1,3,0,0,0,1,0,1,0
할인,6,6,2,6,2,9,3,5,11,10,4,3,6,0
할인된,6,6,2,6,2,9,3,5,11,10,4,3,6,0
함께,47,28,33,41,30,18,26,27,48,46,42,15,38,14
합리적인,6,6,2,6,2,9,3,5,11,10,4,3,6,0
합작법인,11,11,4,7,6,1,3,4,8,8,9,4,8,3
합작법인은,7,5,2,4,4,1,1,3,5,3,5,2,5,0
합작법인의,7,5,2,4,4,1,1,3,5,3,5,2,5,0
해군,1,2,0,0,0,0,0,3,0,2,1,1,2,1
해상도,9,8,5,9,4,18,4,8,14,14,8,7,9,2
해상도를,3,2,1,2,2,10,2,2,4,5,4,2,4,0
해상풍력,1,2,0,0,0,0,0,3,0,2,1,1,2,1
해서,0,0,0,0,0,0,3,0,0,0,1,0,0,0
해성디에스,5,3,1,5,3,2,3,2,2,3,4,1,4,1
해외,11,18,9,12,8,5,2,15,14,12,19,15,10,9
해저케이블,3,1,2,4,1,7,0,2,3,5,3,2,4,3
해킹,11,7,7,12,3,4,4,8,8,10,13,6,9,6
핵심,100,72,32,59,50,30,22,46,68,80,87,35,69,24
했고,0,0,0,0,0,0,5,0,0,0,1,0,0,0
했다.,16,12,8,15,9,13,6,11,11,18,17,14,18,10
행동으로,1,1,0,1,0,0,2,1,1,2,3,1,0,0
행보로,6,6,2,6,2,1,1,2,2,8,5,4,6,5
행사를,8,3,5,5,1,1,4,6,3,6,8,2,5,3
행사에는,4,5,4,3,3,6,1,4,5,3,5,2,6,3
향상,4,2,2,4,2,2,1,2,2,5,4,3,4,1
향후,15,18,12,19,13,9,9,17,16,18,21,13,11,10
허브,3,2,1,2,2,10,2,2,4,5,4,2,4,0
허페이,19,32,4,14,14,4,2,8,10,12,16,26,13,4
혁신공정사업,7,4,2,1,4,2,1,3,4,4,7,1,4,1
혁신을,1,1,0,1,0,0,2,1,1,2,3,1,0,0
현대차,4,5,4,3,3,6,1,4,5,3,5,2,6,3
현대차그룹이,8,10,4,4,8,4,4,4,6,8,6,6,8,4
현대차는,4,5,2,2,4,2,2,2,3,4,3,3,4,2
현대차증권,2,2,1,3,1,0,1,1,1,2,3,0,1,1
현상을,3,2,3,3,2,9,1,3,3,4,4,4,3,2
현실성,5,5,0,2,2,2,1,6,2,4,6,4,2,2
현장,4,3,1,4,2,5,2,2,5,3,4,3,6,2
현재,19,16,8,24,13,4,8,17,10,20,16,11,21,15
현재는,3,0,3,3,0,0,2,1,1,5,3,1,3,2
현지,9,15,5,6,8,4,3,7,9,9,10,8,9,5
현지화,4,6,2,3,2,0,2,1,3,5,4,2,3,3
현지화로,2,2,1,3,1,0,1,1,1,2,3,0,1,1
현황을,2,3,0,2,1,0,2,2,0,2,6,2,0,2
협력,4,6,2,3,2,0,2,1,3,5,4,2,3,3
협력사,9,6,4,6,1,1,5,8,2,5,11,5,4,7
협력사와,7,3,4,5,1,1,4,6,2,4,7,2,4,3
협약을,0,0,0,1,0,1,4,0,1,1,2,0,0,0
협업을,5,4,2,2,3,2,1,6,2,3,5,7,4,4
혜택을,7,3,4,5,1,1,4,6,2,4,7,2,4,3
호남,2,3,0,1,0,0,1,2,0,1,4,3,0,4
혼자만,3,1,2,4,1,7,0,2,3,5,3,2,4,3
홀로라이브,4,3,1,4,2,5,2,2,5,3,4,3,6,2
홈고객센터,5,3,2,3,4,2,3,8,3,4,8,4,3,3
홈구장,4,2,4,6,4,0,2,1,7,6,6,2,3,2
홈케어,2,0,17,4,8,0,3,2,5,3,1,0,2,2
홍보,0,0,1,1,0,0,4,0,2,1,2,1,0,0
홍보를,0,0,0,1,0,1,4,0,1,1,2,0,0,0
홍성호,0,0,0,0,0,0,3,0,0,0,1,0,0,0
화면,6,4,4,5,4,19,3,5,7,9,8,6,7,2
화면간,2,2,1,2,1,1,2,3,3,6,2,3,4,3
화면이,2,2,1,2,1,1,2,3,3,6,2,3,4,3
화웨이,8,6,4,7,3,3,2,4,5,8,5,4,9,2
화웨이는,2,1,2,2,2,0,0,1,0,5,1,0,4,2
화웨이의,2,1,2,2,2,0,0,1,0,5,1,0,4,2
화질,6,5,1,3,4,3,0,3,5,5,6,4,3,3
화질과,3,2,3,3,2,9,1,3,3,4,4,4,3,2
확대,2,3,0,1,0,0,1,2,0,1,4,3,0,4
확대될,6,8,6,9,15,3,4,6,6,13,8,4,4,4
확대에,2,2,1,3,1,0,1,1,1,2,3,0,1,1
확보,3,1,3,4,0,0,0,3,2,2,4,0,1,1
확보에도,4,6,4,4,3,2,0,4,5,3,8,4,2,3
확보와,24,13,6,6,12,6,2,9,12,14,21,3,12,3
확보하고,3,4,1,3,0,2,0,3,4,6,3,3,3,2
확정,2,3,0,1,0,0,1,2,0,1,4,3,0,4
환경,8,6,4,7,3,3,2,4,5,8,5,4,9,2
환경에서,3,3,1,3,1,5,2,3,6,5,2,2,3,0
환자,1,1,0,1,0,0,2,1,1,2,3,1,0,0
활동을,11,8,8,8,4,7,5,10,7,7,12,4,10,6
활용,8,6,4,7,3,3,2,4,5,8,5,4,9,2
회사는,8,6,4,8,3,4,4,5,6,8,9,6,8,5
회의,9,5,5,7,3,2,1,5,5,5,10,2,7,3
회장,9,5,5,7,3,2,1,5,5,5,10,2,7,3
회장은,11,8,5,9,4,2,3,7,5,7,16,4,7,5
획득했다.,5,3,2,3,4,2,3,8,3,4,8,4,3,3
효과를,2,0,25,6,14,0,4,3,9,6,1,0,3,3
효과적인,1,0,8,2,3,0,2,1,1,1,0,0,1,0
효성중공업,3,6,1,2,2,1,2,3,2,3,5,4,3,6
후반,2,4,2,4,1,0,2,4,1,5,3,3,2,4
휴대폰,9,5,5,7,3,2,1,5,5,5,10,2,7,3
휴머노이드,7,5,2,4,4,1,1,3,5,3,5,2,5,0
힌지,8,8,3,8,3,2,3,5,5,14,7,7,10,8
힘이,1,1,0,1,0,0,2,1,1,2,3,1,0,0
힘이다.,1,1,0,1,0,0,2,1,1,2,3,1,0,0
